id,digit
7646,1
7647,1
7648,1
7649,1
7650,1
7651,1
7652,1
7653,3
7654,6
7655,3
7656,3
7657,1
7658,1
7659,1
7660,1
7661,3
7662,3
7663,1
7664,3
7665,1
7666,1
7667,0
7668,3
7669,3
7670,1
7671,1
7672,1
7673,1
7674,5
7675,1
7676,1
7677,1
7678,6
7679,1
7680,6
7681,0
7682,3
7683,1
7684,3
7685,1
7686,1
7687,0
7688,3
7689,1
7690,1
7691,5
7692,1
7693,2
7694,3
7695,1
7696,1
7697,1
7698,1
7699,8
7700,0
7701,1
7702,1
7703,1
7704,1
7705,1
7706,3
7707,3
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,8
7718,1
7719,1
7720,1
7721,1
7722,8
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7729,1
7730,1
7731,1
7732,1
7733,1
7734,1
7735,1
7736,1
7737,1
7738,0
7739,0
7740,1
7741,6
7742,1
7743,3
7744,3
7745,0
7746,8
7747,9
7748,3
7749,1
7750,1
7751,1
7752,3
7753,0
7754,0
7755,1
7756,1
7757,9
7758,3
7759,1
7760,1
7761,0
7762,8
7763,1
7764,1
7765,1
7766,8
7767,1
7768,3
7769,1
7770,1
7771,1
7772,3
7773,1
7774,6
7775,6
7776,1
7777,1
7778,1
7779,1
7780,1
7781,1
7782,1
7783,3
7784,1
7785,3
7786,8
7787,6
7788,1
7789,8
7790,3
7791,1
7792,8
7793,1
7794,0
7795,1
7796,3
7797,1
7798,1
7799,1
7800,0
7801,1
7802,1
7803,6
7804,1
7805,1
7806,5
7807,9
7808,1
7809,1
7810,8
7811,1
7812,1
7813,1
7814,8
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,8
7825,3
7826,1
7827,1
7828,1
7829,3
7830,1
7831,1
7832,5
7833,1
7834,1
7835,8
7836,1
7837,3
7838,1
7839,1
7840,3
7841,1
7842,8
7843,1
7844,1
7845,1
7846,1
7847,1
7848,6
7849,3
7850,1
7851,1
7852,3
7853,3
7854,0
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,3
7862,8
7863,1
7864,1
7865,3
7866,1
7867,1
7868,1
7869,1
7870,1
7871,3
7872,1
7873,3
7874,1
7875,1
7876,1
7877,1
7878,1
7879,0
7880,8
7881,1
7882,1
7883,1
7884,1
7885,1
7886,1
7887,3
7888,1
7889,3
7890,1
7891,3
7892,1
7893,1
7894,1
7895,9
7896,8
7897,1
7898,1
7899,1
7900,3
7901,6
7902,3
7903,1
7904,1
7905,1
7906,1
7907,3
7908,1
7909,1
7910,3
7911,3
7912,1
7913,1
7914,8
7915,0
7916,3
7917,1
7918,1
7919,6
7920,9
7921,3
7922,1
7923,1
7924,3
7925,1
7926,1
7927,3
7928,1
7929,6
7930,8
7931,1
7932,1
7933,1
7934,3
7935,3
7936,1
7937,1
7938,1
7939,3
7940,8
7941,1
7942,3
7943,0
7944,1
7945,3
7946,1
7947,1
7948,1
7949,1
7950,1
7951,0
7952,2
7953,0
7954,1
7955,1
7956,1
7957,3
7958,0
7959,1
7960,1
7961,6
7962,3
7963,1
7964,3
7965,1
7966,1
7967,1
7968,1
7969,1
7970,8
7971,8
7972,1
7973,1
7974,8
7975,1
7976,8
7977,0
7978,3
7979,3
7980,1
7981,1
7982,1
7983,1
7984,3
7985,1
7986,1
7987,8
7988,1
7989,1
7990,5
7991,1
7992,6
7993,1
7994,1
7995,1
7996,1
7997,8
7998,1
7999,1
8000,1
8001,1
8002,1
8003,3
8004,1
8005,1
8006,1
8007,1
8008,1
8009,1
8010,1
8011,1
8012,1
8013,1
8014,1
8015,1
8016,8
8017,1
8018,3
8019,3
8020,0
8021,1
8022,1
8023,1
8024,1
8025,8
8026,1
8027,1
8028,1
8029,1
8030,1
8031,1
8032,8
8033,1
8034,1
8035,3
8036,1
8037,1
8038,1
8039,1
8040,1
8041,1
8042,0
8043,1
8044,1
8045,3
8046,1
8047,1
8048,1
8049,6
8050,1
8051,1
8052,1
8053,1
8054,1
8055,3
8056,1
8057,1
8058,8
8059,8
8060,1
8061,6
8062,1
8063,1
8064,3
8065,1
8066,1
8067,3
8068,1
8069,8
8070,1
8071,1
8072,0
8073,8
8074,6
8075,3
8076,1
8077,1
8078,1
8079,3
8080,1
8081,1
8082,9
8083,1
8084,1
8085,1
8086,1
8087,1
8088,5
8089,1
8090,3
8091,1
8092,1
8093,1
8094,6
8095,1
8096,1
8097,3
8098,1
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,1
8111,1
8112,1
8113,1
8114,3
8115,3
8116,1
8117,0
8118,1
8119,0
8120,1
8121,8
8122,3
8123,6
8124,1
8125,1
8126,1
8127,6
8128,6
8129,1
8130,0
8131,1
8132,8
8133,1
8134,1
8135,6
8136,1
8137,8
8138,1
8139,3
8140,9
8141,0
8142,1
8143,3
8144,8
8145,1
8146,8
8147,1
8148,1
8149,1
8150,1
8151,3
8152,8
8153,1
8154,3
8155,1
8156,1
8157,0
8158,1
8159,1
8160,0
8161,1
8162,1
8163,1
8164,1
8165,1
8166,3
8167,0
8168,3
8169,1
8170,1
8171,5
8172,3
8173,8
8174,1
8175,1
8176,1
8177,3
8178,1
8179,1
8180,3
8181,1
8182,3
8183,0
8184,1
8185,1
8186,6
8187,1
8188,1
8189,1
8190,3
8191,1
8192,3
8193,8
8194,1
8195,1
8196,3
8197,1
8198,1
8199,3
8200,3
8201,0
8202,1
8203,1
8204,6
8205,1
8206,1
8207,1
8208,1
8209,1
8210,3
8211,1
8212,1
8213,3
8214,1
8215,1
8216,1
8217,1
8218,1
8219,0
8220,1
8221,8
8222,1
8223,1
8224,1
8225,9
8226,1
8227,1
8228,3
8229,8
8230,1
8231,8
8232,1
8233,1
8234,3
8235,1
8236,0
8237,1
8238,1
8239,3
8240,1
8241,3
8242,1
8243,0
8244,3
8245,0
8246,3
8247,1
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,0
8256,3
8257,1
8258,1
8259,1
8260,1
8261,1
8262,8
8263,3
8264,1
8265,1
8266,3
8267,3
8268,1
8269,3
8270,1
8271,3
8272,3
8273,6
8274,9
8275,3
8276,1
8277,1
8278,1
8279,1
8280,1
8281,1
8282,3
8283,1
8284,1
8285,1
8286,8
8287,3
8288,0
8289,3
8290,1
8291,6
8292,5
8293,9
8294,1
8295,3
8296,1
8297,1
8298,1
8299,1
8300,1
8301,1
8302,3
8303,0
8304,1
8305,1
8306,8
8307,1
8308,3
8309,6
8310,3
8311,1
8312,3
8313,3
8314,1
8315,3
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8322,1
8323,1
8324,1
8325,1
8326,1
8327,1
8328,1
8329,1
8330,1
8331,1
8332,1
8333,3
8334,1
8335,1
8336,1
8337,6
8338,8
8339,1
8340,1
8341,1
8342,0
8343,1
8344,3
8345,1
8346,1
8347,8
8348,1
8349,0
8350,1
8351,1
8352,9
8353,3
8354,1
8355,1
8356,1
8357,3
8358,9
8359,0
8360,8
8361,1
8362,3
8363,4
8364,1
8365,6
8366,1
8367,1
8368,1
8369,1
8370,1
8371,1
8372,1
8373,1
8374,1
8375,1
8376,1
8377,1
8378,1
8379,3
8380,1
8381,3
8382,8
8383,1
8384,1
8385,3
8386,1
8387,8
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,5
8395,3
8396,1
8397,3
8398,6
8399,1
8400,1
8401,1
8402,3
8403,8
8404,6
8405,1
8406,1
8407,3
8408,1
8409,5
8410,1
8411,1
8412,1
8413,1
8414,1
8415,3
8416,3
8417,3
8418,1
8419,9
8420,0
8421,1
8422,6
8423,1
8424,3
8425,8
8426,1
8427,3
8428,0
8429,3
8430,1
8431,1
8432,1
8433,1
8434,6
8435,1
8436,1
8437,1
8438,3
8439,1
8440,1
8441,1
8442,1
8443,1
8444,1
8445,5
8446,1
8447,4
8448,3
8449,1
8450,1
8451,1
8452,1
8453,3
8454,0
8455,1
8456,1
8457,1
8458,3
8459,1
8460,0
8461,3
8462,1
8463,1
8464,1
8465,3
8466,1
8467,1
8468,1
8469,6
8470,1
8471,1
8472,1
8473,3
8474,1
8475,1
8476,8
8477,1
8478,1
8479,1
8480,0
8481,6
8482,1
8483,1
8484,1
8485,1
8486,8
8487,1
8488,1
8489,1
8490,1
8491,1
8492,6
8493,1
8494,3
8495,1
8496,0
8497,1
8498,1
8499,0
8500,6
8501,5
8502,1
8503,1
8504,1
8505,1
8506,3
8507,1
8508,3
8509,1
8510,1
8511,0
8512,6
8513,9
8514,1
8515,1
8516,4
8517,1
8518,1
8519,1
8520,0
8521,1
8522,1
8523,6
8524,3
8525,3
8526,1
8527,1
8528,1
8529,1
8530,1
8531,9
8532,3
8533,1
8534,1
8535,0
8536,1
8537,0
8538,1
8539,1
8540,1
8541,3
8542,3
8543,1
8544,1
8545,6
8546,1
8547,1
8548,1
8549,8
8550,3
8551,8
8552,1
8553,1
8554,1
8555,1
8556,5
8557,1
8558,1
8559,1
8560,1
8561,1
8562,1
8563,1
8564,8
8565,8
8566,1
8567,1
8568,1
8569,1
8570,1
8571,3
8572,1
8573,1
8574,1
8575,3
8576,3
8577,1
8578,6
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,8
8588,1
8589,1
8590,1
8591,1
8592,3
8593,8
8594,1
8595,1
8596,1
8597,6
8598,0
8599,1
8600,1
8601,3
8602,1
8603,1
8604,3
8605,1
8606,1
8607,3
8608,1
8609,1
8610,8
8611,5
8612,1
8613,0
8614,8
8615,1
8616,1
8617,8
8618,1
8619,8
8620,1
8621,3
8622,1
8623,8
8624,1
8625,8
8626,1
8627,1
8628,6
8629,0
8630,1
8631,0
8632,3
8633,1
8634,1
8635,3
8636,1
8637,6
8638,1
8639,1
8640,1
8641,1
8642,1
8643,6
8644,1
8645,1
8646,0
8647,1
8648,1
8649,1
8650,5
8651,1
8652,0
8653,1
8654,3
8655,6
8656,1
8657,1
8658,1
8659,6
8660,1
8661,1
8662,6
8663,1
8664,1
8665,1
8666,1
8667,3
8668,1
8669,3
8670,3
8671,1
8672,8
8673,1
8674,3
8675,1
8676,1
8677,3
8678,8
8679,1
8680,3
8681,6
8682,1
8683,3
8684,3
8685,1
8686,1
8687,1
8688,0
8689,1
8690,1
8691,1
8692,1
8693,6
8694,1
8695,1
8696,3
8697,1
8698,1
8699,3
8700,1
8701,1
8702,1
8703,1
8704,1
8705,1
8706,1
8707,1
8708,3
8709,1
8710,1
8711,1
8712,1
8713,3
8714,1
8715,8
8716,1
8717,1
8718,9
8719,1
8720,1
8721,1
8722,1
8723,8
8724,3
8725,1
8726,3
8727,1
8728,3
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,3
8736,1
8737,1
8738,3
8739,6
8740,1
8741,1
8742,1
8743,1
8744,6
8745,3
8746,1
8747,6
8748,6
8749,1
8750,1
8751,9
8752,1
8753,1
8754,1
8755,1
8756,1
8757,1
8758,1
8759,8
8760,1
8761,3
8762,1
8763,1
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,6
8776,3
8777,1
8778,1
8779,1
8780,8
8781,1
8782,1
8783,1
8784,0
8785,1
8786,1
8787,1
8788,9
8789,1
8790,1
8791,1
8792,3
8793,1
8794,1
8795,1
8796,1
8797,1
8798,6
8799,1
8800,1
8801,1
8802,1
8803,3
8804,3
8805,0
8806,1
8807,1
8808,1
8809,3
8810,3
8811,1
8812,1
8813,1
8814,1
8815,1
8816,1
8817,1
8818,1
8819,3
8820,1
8821,1
8822,1
8823,1
8824,1
8825,3
8826,1
8827,3
8828,1
8829,8
8830,3
8831,6
8832,1
8833,1
8834,1
8835,1
8836,1
8837,1
8838,6
8839,1
8840,1
8841,1
8842,3
8843,1
8844,3
8845,1
8846,1
8847,1
8848,8
8849,1
8850,1
8851,1
8852,3
8853,1
8854,1
8855,1
8856,1
8857,6
8858,1
8859,1
8860,1
8861,3
8862,1
8863,3
8864,1
8865,1
8866,1
8867,8
8868,1
8869,1
8870,1
8871,1
8872,1
8873,3
8874,1
8875,1
8876,1
8877,1
8878,0
8879,1
8880,1
8881,1
8882,1
8883,1
8884,3
8885,1
8886,3
8887,3
8888,6
8889,1
8890,1
8891,3
8892,1
8893,1
8894,1
8895,8
8896,1
8897,6
8898,1
8899,6
8900,1
8901,3
8902,6
8903,1
8904,1
8905,3
8906,1
8907,1
8908,3
8909,6
8910,9
8911,1
8912,1
8913,3
8914,1
8915,1
8916,1
8917,1
8918,1
8919,3
8920,8
8921,3
8922,6
8923,1
8924,1
8925,9
8926,1
8927,3
8928,1
8929,3
8930,3
8931,1
8932,4
8933,1
8934,3
8935,3
8936,0
8937,0
8938,6
8939,1
8940,1
8941,3
8942,1
8943,1
8944,1
8945,3
8946,1
8947,0
8948,9
8949,0
8950,9
8951,1
8952,1
8953,1
8954,1
8955,9
8956,1
8957,1
8958,3
8959,3
8960,1
8961,1
8962,1
8963,3
8964,1
8965,6
8966,3
8967,1
8968,1
8969,1
8970,1
8971,1
8972,0
8973,6
8974,1
8975,1
8976,1
8977,1
8978,1
8979,3
8980,3
8981,1
8982,3
8983,1
8984,1
8985,8
8986,1
8987,1
8988,1
8989,0
8990,1
8991,1
8992,1
8993,1
8994,1
8995,1
8996,1
8997,1
8998,1
8999,1
9000,0
9001,1
9002,0
9003,1
9004,6
9005,3
9006,1
9007,1
9008,1
9009,4
9010,1
9011,1
9012,3
9013,1
9014,1
9015,1
9016,1
9017,3
9018,1
9019,8
9020,1
9021,6
9022,3
9023,1
9024,6
9025,1
9026,1
9027,3
9028,1
9029,9
9030,5
9031,1
9032,1
9033,0
9034,1
9035,3
9036,1
9037,6
9038,0
9039,1
9040,3
9041,3
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,1
9050,1
9051,0
9052,3
9053,1
9054,1
9055,1
9056,3
9057,1
9058,3
9059,9
9060,1
9061,6
9062,1
9063,3
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,1
9071,9
9072,1
9073,1
9074,1
9075,8
9076,1
9077,1
9078,8
9079,1
9080,8
9081,1
9082,1
9083,1
9084,6
9085,1
9086,1
9087,1
9088,1
9089,1
9090,8
9091,1
9092,3
9093,1
9094,1
9095,0
9096,0
9097,3
9098,1
9099,1
9100,1
9101,3
9102,1
9103,1
9104,2
9105,1
9106,3
9107,1
9108,1
9109,3
9110,1
9111,1
9112,1
9113,0
9114,9
9115,1
9116,1
9117,5
9118,9
9119,1
9120,3
9121,0
9122,3
9123,1
9124,1
9125,1
9126,1
9127,1
9128,1
9129,1
9130,1
9131,1
9132,1
9133,3
9134,8
9135,1
9136,1
9137,1
9138,1
9139,3
9140,3
9141,1
9142,1
9143,1
9144,1
9145,1
9146,1
9147,1
9148,1
9149,3
9150,1
9151,8
9152,1
9153,3
9154,3
9155,3
9156,0
9157,1
9158,1
9159,3
9160,1
9161,1
9162,3
9163,1
9164,1
9165,1
9166,1
9167,1
9168,3
9169,1
9170,1
9171,1
9172,1
9173,0
9174,8
9175,1
9176,1
9177,1
9178,1
9179,1
9180,1
9181,1
9182,3
9183,1
9184,1
9185,0
9186,5
9187,1
9188,1
9189,6
9190,1
9191,3
9192,3
9193,3
9194,1
9195,3
9196,1
9197,6
9198,1
9199,1
9200,1
9201,1
9202,3
9203,3
9204,1
9205,5
9206,6
9207,0
9208,5
9209,6
9210,1
9211,1
9212,1
9213,1
9214,8
9215,1
9216,1
9217,1
9218,1
9219,1
9220,1
9221,1
9222,1
9223,1
9224,1
9225,1
9226,8
9227,1
9228,1
9229,1
9230,1
9231,1
9232,5
9233,3
9234,1
9235,1
9236,1
9237,1
9238,8
9239,6
9240,1
9241,8
9242,1
9243,1
9244,1
9245,3
9246,1
9247,1
9248,1
9249,1
9250,1
9251,3
9252,0
9253,1
9254,1
9255,1
9256,0
9257,1
9258,1
9259,1
9260,5
9261,1
9262,6
9263,1
9264,1
9265,1
9266,0
9267,1
9268,3
9269,3
9270,3
9271,1
9272,0
9273,1
9274,3
9275,1
9276,1
9277,1
9278,1
9279,1
9280,1
9281,0
9282,1
9283,1
9284,1
9285,1
9286,5
9287,1
9288,1
9289,1
9290,1
9291,3
9292,3
9293,1
9294,1
9295,0
9296,1
9297,6
9298,1
9299,8
9300,1
9301,1
9302,1
9303,1
9304,3
9305,1
9306,1
9307,1
9308,3
9309,1
9310,3
9311,9
9312,1
9313,8
9314,1
9315,8
9316,1
9317,1
9318,1
9319,3
9320,1
9321,8
9322,5
9323,1
9324,1
9325,1
9326,1
9327,1
9328,2
9329,1
9330,8
9331,1
9332,1
9333,0
9334,1
9335,1
9336,1
9337,3
9338,0
9339,1
9340,1
9341,6
9342,6
9343,1
9344,1
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,3
9352,1
9353,9
9354,3
9355,1
9356,1
9357,1
9358,8
9359,8
9360,1
9361,3
9362,3
9363,6
9364,1
9365,1
9366,1
9367,1
9368,0
9369,1
9370,1
9371,1
9372,1
9373,1
9374,1
9375,8
9376,1
9377,1
9378,1
9379,1
9380,6
9381,1
9382,1
9383,3
9384,0
9385,1
9386,1
9387,1
9388,3
9389,1
9390,1
9391,1
9392,8
9393,1
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,1
9401,8
9402,8
9403,1
9404,1
9405,1
9406,1
9407,1
9408,1
9409,3
9410,1
9411,1
9412,1
9413,3
9414,1
9415,3
9416,6
9417,6
9418,1
9419,1
9420,3
9421,1
9422,1
9423,1
9424,1
9425,1
9426,1
9427,6
9428,0
9429,1
9430,0
9431,1
9432,3
9433,1
9434,8
9435,8
9436,3
9437,1
9438,3
9439,1
9440,1
9441,1
9442,1
9443,1
9444,1
9445,0
9446,1
9447,1
9448,1
9449,3
9450,3
9451,8
9452,3
9453,0
9454,1
9455,1
9456,9
9457,0
9458,1
9459,6
9460,1
9461,1
9462,6
9463,1
9464,3
9465,1
9466,1
9467,3
9468,1
9469,1
9470,1
9471,1
9472,6
9473,1
9474,1
9475,1
9476,1
9477,8
9478,1
9479,1
9480,3
9481,8
9482,1
9483,6
9484,1
9485,1
9486,1
9487,8
9488,1
9489,1
9490,1
9491,1
9492,1
9493,1
9494,1
9495,3
9496,1
9497,1
9498,1
9499,1
9500,1
9501,1
9502,3
9503,0
9504,1
9505,8
9506,1
9507,1
9508,1
9509,6
9510,3
9511,1
9512,1
9513,5
9514,1
9515,4
9516,1
9517,9
9518,1
9519,0
9520,1
9521,8
9522,1
9523,3
9524,3
9525,1
9526,9
9527,3
9528,1
9529,6
9530,1
9531,3
9532,1
9533,1
9534,1
9535,3
9536,3
9537,1
9538,1
9539,1
9540,6
9541,3
9542,1
9543,9
9544,1
9545,1
9546,1
9547,1
9548,1
9549,1
9550,1
9551,1
9552,8
9553,6
9554,1
9555,1
9556,6
9557,1
9558,3
9559,1
9560,8
9561,0
9562,1
9563,8
9564,3
9565,1
9566,1
9567,0
9568,1
9569,5
9570,1
9571,3
9572,1
9573,6
9574,3
9575,1
9576,1
9577,3
9578,8
9579,1
9580,1
9581,1
9582,1
9583,1
9584,0
9585,1
9586,0
9587,1
9588,1
9589,3
9590,1
9591,1
9592,3
9593,9
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,3
9605,1
9606,8
9607,3
9608,1
9609,1
9610,1
9611,1
9612,1
9613,3
9614,1
9615,1
9616,1
9617,8
9618,1
9619,1
9620,1
9621,1
9622,8
9623,1
9624,1
9625,1
9626,1
9627,1
9628,0
9629,1
9630,1
9631,1
9632,1
9633,1
9634,1
9635,1
9636,1
9637,1
9638,3
9639,1
9640,6
9641,3
9642,1
9643,1
9644,9
9645,3
9646,1
9647,1
9648,1
9649,3
9650,1
9651,1
9652,3
9653,9
9654,1
9655,3
9656,1
9657,1
9658,1
9659,1
9660,1
9661,6
9662,1
9663,8
9664,8
9665,3
9666,1
9667,1
9668,1
9669,0
9670,1
9671,1
9672,1
9673,6
9674,1
9675,1
9676,1
9677,3
9678,1
9679,1
9680,1
9681,1
9682,3
9683,1
9684,1
9685,3
9686,1
9687,1
9688,1
9689,3
9690,1
9691,1
9692,1
9693,0
9694,1
9695,6
9696,3
9697,1
9698,1
9699,1
9700,3
9701,1
9702,1
9703,3
9704,1
9705,3
9706,1
9707,1
9708,1
9709,1
9710,1
9711,3
9712,1
9713,3
9714,8
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9721,8
9722,1
9723,1
9724,1
9725,1
9726,1
9727,3
9728,3
9729,8
9730,0
9731,1
9732,3
9733,1
9734,1
9735,3
9736,6
9737,3
9738,1
9739,1
9740,3
9741,1
9742,8
9743,1
9744,1
9745,9
9746,1
9747,3
9748,6
9749,1
9750,1
9751,1
9752,0
9753,3
9754,3
9755,1
9756,1
9757,1
9758,8
9759,1
9760,1
9761,3
9762,1
9763,1
9764,4
9765,1
9766,1
9767,3
9768,1
9769,1
9770,1
9771,3
9772,1
9773,0
9774,3
9775,1
9776,1
9777,1
9778,1
9779,6
9780,1
9781,1
9782,1
9783,6
9784,1
9785,1
9786,3
9787,3
9788,3
9789,1
9790,5
9791,0
9792,2
9793,1
9794,1
9795,1
9796,1
9797,1
9798,1
9799,1
9800,1
9801,0
9802,5
9803,1
9804,1
9805,1
9806,1
9807,1
9808,1
9809,1
9810,6
9811,1
9812,3
9813,1
9814,3
9815,5
9816,5
9817,3
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,1
9829,1
9830,3
9831,1
9832,1
9833,6
9834,1
9835,1
9836,3
9837,3
9838,8
9839,1
9840,1
9841,1
9842,3
9843,1
9844,0
9845,1
9846,1
9847,3
9848,8
9849,3
9850,1
9851,1
9852,1
9853,1
9854,1
9855,1
9856,5
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,3
9864,1
9865,6
9866,1
9867,6
9868,1
9869,1
9870,0
9871,3
9872,8
9873,3
9874,1
9875,3
9876,1
9877,4
9878,3
9879,1
9880,1
9881,3
9882,6
9883,1
9884,1
9885,8
9886,1
9887,3
9888,3
9889,1
9890,1
9891,6
9892,8
9893,6
9894,1
9895,3
9896,3
9897,1
9898,1
9899,1
9900,1
9901,0
9902,1
9903,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,3
9910,3
9911,3
9912,1
9913,8
9914,1
9915,8
9916,1
9917,3
9918,1
9919,1
9920,1
9921,1
9922,8
9923,1
9924,3
9925,1
9926,3
9927,4
9928,1
9929,1
9930,1
9931,3
9932,3
9933,1
9934,1
9935,8
9936,3
9937,3
9938,1
9939,1
9940,1
9941,1
9942,1
9943,1
9944,1
9945,1
9946,8
9947,3
9948,1
9949,3
9950,1
9951,1
9952,1
9953,1
9954,0
9955,3
9956,1
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9963,3
9964,1
9965,1
9966,1
9967,0
9968,3
9969,1
9970,1
9971,1
9972,1
9973,1
9974,6
9975,1
9976,1
9977,1
9978,1
9979,3
9980,1
9981,1
9982,1
9983,6
9984,1
9985,1
9986,1
9987,0
9988,6
9989,1
9990,3
9991,0
9992,1
9993,1
9994,1
9995,4
9996,0
9997,8
9998,1
9999,1
10000,8
10001,9
10002,1
10003,3
10004,1
10005,6
10006,1
10007,1
10008,1
10009,3
10010,1
10011,3
10012,3
10013,1
10014,1
10015,3
10016,1
10017,0
10018,1
10019,3
10020,1
10021,3
10022,1
10023,1
10024,1
10025,3
10026,1
10027,3
10028,1
10029,1
10030,0
10031,6
10032,1
10033,1
10034,1
10035,1
10036,3
10037,1
10038,1
10039,1
10040,1
10041,3
10042,3
10043,1
10044,1
10045,1
10046,6
10047,3
10048,1
10049,1
10050,1
10051,1
10052,1
10053,0
10054,1
10055,1
10056,1
10057,0
10058,1
10059,1
10060,1
10061,9
10062,1
10063,3
10064,1
10065,1
10066,1
10067,1
10068,1
10069,1
10070,0
10071,1
10072,1
10073,1
10074,3
10075,1
10076,1
10077,1
10078,1
10079,1
10080,0
10081,3
10082,1
10083,1
10084,1
10085,1
10086,1
10087,8
10088,1
10089,1
10090,1
10091,3
10092,1
10093,1
10094,5
10095,3
10096,1
10097,1
10098,1
10099,1
10100,5
10101,1
10102,1
10103,1
10104,1
10105,1
10106,3
10107,1
10108,1
10109,1
10110,1
10111,3
10112,1
10113,1
10114,1
10115,3
10116,1
10117,1
10118,1
10119,1
10120,1
10121,0
10122,1
10123,1
10124,1
10125,1
10126,1
10127,1
10128,6
10129,3
10130,9
10131,6
10132,6
10133,3
10134,1
10135,0
10136,3
10137,1
10138,1
10139,1
10140,1
10141,9
10142,1
10143,1
10144,1
10145,1
10146,1
10147,1
10148,1
10149,1
10150,1
10151,1
10152,1
10153,1
10154,1
10155,3
10156,9
10157,1
10158,1
10159,1
10160,3
10161,3
10162,1
10163,1
10164,1
10165,1
10166,1
10167,3
10168,3
10169,6
10170,1
10171,1
10172,1
10173,1
10174,3
10175,1
10176,1
10177,1
10178,8
10179,1
10180,2
10181,1
10182,3
10183,0
10184,1
10185,6
10186,1
10187,1
10188,1
10189,1
10190,5
10191,1
10192,1
10193,1
10194,1
10195,6
10196,1
10197,1
10198,1
10199,1
10200,1
10201,3
10202,3
10203,3
10204,1
10205,1
10206,1
10207,1
10208,1
10209,3
10210,1
10211,1
10212,8
10213,1
10214,1
10215,1
10216,6
10217,1
10218,1
10219,1
10220,1
10221,3
10222,1
10223,1
10224,8
10225,1
10226,1
10227,1
10228,1
10229,1
10230,1
10231,1
10232,1
10233,1
10234,3
10235,3
10236,3
10237,1
10238,1
10239,1
10240,1
10241,1
10242,1
10243,6
10244,6
10245,3
10246,3
10247,1
10248,1
10249,6
10250,1
10251,1
10252,1
10253,1
10254,3
10255,1
10256,3
10257,0
10258,1
10259,6
10260,1
10261,1
10262,8
10263,1
10264,8
10265,1
10266,1
10267,3
10268,3
10269,1
10270,3
10271,1
10272,8
10273,1
10274,0
10275,1
10276,1
10277,6
10278,1
10279,1
10280,1
10281,1
10282,8
10283,1
10284,1
10285,8
10286,6
10287,6
10288,8
10289,1
10290,1
10291,0
10292,1
10293,1
10294,1
10295,3
10296,1
10297,1
10298,1
10299,1
10300,1
10301,1
10302,1
10303,3
10304,1
10305,1
10306,1
10307,0
10308,1
10309,1
10310,1
10311,3
10312,2
10313,0
10314,8
10315,1
10316,0
10317,1
10318,1
10319,1
10320,1
10321,1
10322,3
10323,1
10324,8
10325,1
10326,1
10327,8
10328,1
10329,0
10330,1
10331,3
10332,3
10333,1
10334,1
10335,3
10336,1
10337,1
10338,1
10339,1
10340,1
10341,1
10342,1
10343,1
10344,1
10345,1
10346,1
10347,1
10348,3
10349,1
10350,1
10351,1
10352,1
10353,1
10354,0
10355,1
10356,1
10357,1
10358,6
10359,1
10360,3
10361,1
10362,1
10363,3
10364,1
10365,3
10366,1
10367,3
10368,1
10369,1
10370,1
10371,1
10372,1
10373,1
10374,1
10375,6
10376,1
10377,1
10378,3
10379,1
10380,1
10381,1
10382,3
10383,6
10384,1
10385,6
10386,1
10387,1
10388,1
10389,1
10390,3
10391,1
10392,3
10393,1
10394,1
10395,1
10396,1
10397,3
10398,1
10399,1
10400,3
10401,3
10402,3
10403,1
10404,1
10405,3
10406,6
10407,1
10408,1
10409,6
10410,1
10411,1
10412,1
10413,1
10414,1
10415,1
10416,1
10417,3
10418,2
10419,1
10420,1
10421,1
10422,1
10423,1
10424,1
10425,1
10426,1
10427,8
10428,1
10429,1
10430,1
10431,1
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,1
10442,3
10443,1
10444,3
